web-scraper-order,web-scraper-start-url,title,body
1650413961-1223,https://www.inshorts.com/en/read,J&K's Tulip Garden to shut a week early due to high temperature,"The Tulip Garden in J&K's Srinagar which is one of its major tourist attractions will be closing on Monday, a week ahead of the usual time. ""We are closing early this season as the bloom has reduced due to high temperatures,"" the garden's in-charge Sofi Inam-ur-Rehman said. The flowers require temperatures between 15 and 25 degrees Celsius to bloom."
1650413961-505,https://www.inshorts.com/en/read,'Beta apne ghar par dhyan do': Suniel to troll over his remark after KL Rahul's hundred,"Actor Suniel Shetty responded to a troll's remark after LSG captain KL Rahul smashed a hundred in his 100th IPL match against MI on Saturday. Suniel had shared an appreciation post, on which the troll commented how in the absence of Suniel and his family, KL Rahul was able to score a century. ""Focus on your own home,"" Suniel replied."
1650413961-518,https://www.inshorts.com/en/read,Greece impounds oil tanker as part of EU sanctions against Russia,"Greece on Tuesday said that it has impounded a Russian oil tanker off the island of Evia. The move is part of efforts by Greece to enforce European Union (EU) sanctions on Russia over its invasion of Ukraine. Earlier this month, the EU had banned Russian-flagged vessels from its ports with some exemptions."
1650413961-707,https://www.inshorts.com/en/read,Seemed wasteful: Musk on Tesla removing mobile connectors with cars,"Tesla CEO Elon Musk defended the firm's decision to stop including its mobile connector with new car purchases, saying, ""Usage statistics were super low, so seemed wasteful."" Tesla will instead sell its charging kit separately for a lower $200 price. Musk added Tesla will ""make it easy"" to order the mobile connector when purchasing a car."
1650413961-1245,https://www.inshorts.com/en/read,Would've been fun: Josh on almost playing Batman in Snyder's film,"Actor Josh Brolin, talking about almost playing DC superhero Batman in Zack Snyder's 'Batman v Superman', said wanted to do the role, however, Snyder didn't see him fit for the role. ""That was his decision...Honestly, that would have been a fun deal, and maybe I'll do it when I'm 80,"" he stated. Josh played Thanos in the Marvel Cinematic Universe."
1650413961-1255,https://www.inshorts.com/en/read,More would be injured had we not intervened: Policeman on Delhi violence,"Sub-inspector of Police Meda Lal Meena, who sustained a bullet injury during the Jahangirpuri violence, said that more people would've been injured had police not intervened. He said that the rally were shouting 'Jai Shri Ram' when they reached the C block mosque. Meena added that the officers had to intervene to stop the fighting groups."
1650413961-1028,https://www.inshorts.com/en/read,Never ever get a tattoo: Samantha to fan despite having 3 tattoos,"Actress Samantha Ruth Prabhu held an 'ask me anything' session on Instagram Stories during which a fan asked for tattoo suggestions. The actress responded, ""You know the one thing I'd tell my younger self is never ever get a tattoo. Never. Never ever. Ever, get a tattoo.""  Samantha reportedly has three tattoos connected to her ex-husband Naga Chaitanya."
1650413961-657,https://www.inshorts.com/en/read,"'Feeling good,' says McCoy after bowling a match-winning final over vs KKR","Rajasthan Royals pacer Obed McCoy said that he ""felt good"" after the match against KKR in which the West Indian defended 11 runs in the final over and led RR to a victory. ""This is my first game since last year...had come under pressure, feeling good, it was just about getting over the nerves and going hard,"" McCoy said."
1650413961-950,https://www.inshorts.com/en/read,"KRK announces 'Deshdrohi 2', says it'll be bigger than 'Baahubali'","Actor-critic Kamaal R Khan on Monday announced his next film 'Deshdrohi 2' and shared its poster on Twitter which reads ""bigger than 'Baahubali'"". Kamaal tweeted that shooting for the film will begin soon. A social media user replied to the poster, ""The movie nobody asked for and nobody needs,"" while another wrote, ""India is not ready for another pandemic."""
1650413961-973,https://www.inshorts.com/en/read,Before 'Gangubai...' I'd be replaced at the last minute: Shantanu,"Actor Shantanu Maheshwari, who made his Bollywood debut in Sanjay Leela Bhansali's 'Gangubai Kathiawadi', recalled his struggling days and said he would get rejected or replaced at the last minute in films. ""I am glad those projects didn't happen because then 'Gangubai Kathiawadi' wouldn't have happened, I wouldn't have gotten a chance to work with Sanjay sir,"" he further stated."
1650413961-1074,https://www.inshorts.com/en/read,Told Nike this was not on: Rai on women cricketers' jerseys being made from men's kits,"Ex-CoA Chairman Vinod Rai, in a recent interview, said that women cricketers had not been taken seriously in India till around 2006. He added, ""I was aghast to know...men's uniforms were being cut up and re-stitched for women's players. I had to ring up Nike and tell them that this wasn't on and that their design would be different."""
1650413961-1256,https://www.inshorts.com/en/read,Death toll from flooding in South Africa rises to 443,"The death toll from flooding in South Africa's KwaZulu-Natal province rose to 443, the provincial Premier said on Sunday. At least 63 people are missing, Sihle Zikalala added. The floods have left thousands homeless, knocked out power and water services and disrupted operations at the port of Durban, one of Africa's busiest ports."
1650413961-1250,https://www.inshorts.com/en/read,Corruption and Congress are synonyms: BJP chief JP Nadda,"BJP President Jagat Prakash Nadda on Sunday said corruption and Congress are synonyms. ""Where there is BJP, there is a mission; where there is Congress, there is a commission,"" Nadda said while speaking at the Karyakarta Samavesh in Karnataka. ""Even under adverse conditions, India is ready to make economic leaps under Prime Minister Narendra Modi's leadership,"" he added."
1650413961-1189,https://www.inshorts.com/en/read,People have not seen me in this kind of part: Sharad on 'Operation Romeo',"Sharad Kelkar, speaking about his upcoming project 'Operation Romeo', said that it's an important movie in his career as it'll give fans an opportunity to see him in a ""gritty"" role. ""People haven't seen me in this kind of part so it's like reinvention,"" he added. Directed by Shashant Shah, the film is the remake of 2019 Malayalam film 'Ishq'."
1650413961-659,https://www.inshorts.com/en/read,Flipkart acquires D2C SaaS platform ANS Commerce,"Flipkart has acquired D2C SaaS platform ANS Commerce for an undisclosed amount. The deal is expected to close in the second half of 2022, subject to customary closing conditions. ANS Commerce will continue to operate as an independent business. ANS provides various services to companies and brands looking to sell online, including services that help brands set up digital storefronts."
1650413961-798,https://www.inshorts.com/en/read,Afghanistan gets 30 tonnes of food and relief supplies from UAE,"Afghanistan received 30 tonnes of food and relief supplies from the UAE amid the humanitarian situation in the country. An aircraft carrying the supplies reached Kabul on Monday. A Taliban spokesperson reportedly said that the supplies will be distributed among the vulnerable people by the government. He further called for unconditional aid, devoid of any political motive."
1650413961-1106,https://www.inshorts.com/en/read,"Rescued tiger jumps into water during release in Sundarbans, old video resurfaces","IFS Officer Parveen Kaswan on Sunday shared an old video that captured the release of a rescued tiger that jumped and swam away from a boat in Sundarbans. Sharing the video, he wrote, ""That tiger sized jump though."" A user commented on the video, ""Reminds me of Life of Pi!"" Another tweeted, ""It's swimming like an expert fish."""
1650413961-1237,https://www.inshorts.com/en/read,Vital that friends stick together amid threats to peace: UK PM ahead of India visit,"Ahead of his visit to India on April 21, UK PM Boris Johnson tweeted, ""As we face threats to our peace and prosperity from autocratic states, it is vital that democracies and friends stick together."" The visit is aimed at deepening ""the long-term partnership between our countries"", Johnson said, adding, ""India...is a highly valued strategic partner for the UK."""
1650413961-1193,https://www.inshorts.com/en/read,"I needed to step up, take responsibility: Rashid on scoring 40(21) vs CSK",GT stand-in captain Rashid Khan said he wanted two batters to score big in their chase of CSK's 170-run target and he needed to step up and take the responsibility after they were reduced to 87/5 after 13 overs. Rashid scored 40 off 21 balls while David Miller smashed 94*(51) to help GT win the game by three wickets.
